,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
357970,642737,2019,5,7,2019-05-07,22:07:00,3,TX,48,0,0.75,0,0,0.0,0.0,33.5579,-101.9142,33.5579,-101.9142,0,0,0,0,0,303,0,0,0
357971,642738,2019,5,7,2019-05-07,22:12:00,3,TX,48,0,1.0,0,0,0.0,0.0,31.73,-100.72,31.73,-100.72,0,0,0,0,0,81,0,0,0
357972,642739,2019,5,7,2019-05-07,22:19:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.69,-96.98,37.69,-96.98,0,0,0,0,0,15,0,0,0
357973,642740,2019,5,7,2019-05-07,22:44:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.16,-99.08,35.16,-99.08,0,0,0,0,0,149,0,0,0
357974,642741,2019,5,8,2019-05-08,00:04:00,3,OK,40,0,1.75,0,0,0.0,0.0,34.86,-98.88,34.86,-98.88,0,0,0,0,0,75,0,0,0
357975,642742,2019,5,8,2019-05-08,00:38:00,3,TX,48,0,2.75,0,0,0.0,0.0,30.62,-100.44,30.62,-100.44,0,0,0,0,0,435,0,0,0
357976,642743,2019,5,8,2019-05-08,00:51:00,3,OK,40,0,2.0,0,0,0.0,0.0,35.1,-98.59,35.1,-98.59,0,0,0,0,0,15,0,0,0
357977,642744,2019,5,8,2019-05-08,01:10:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.17,-98.53,35.17,-98.53,0,0,0,0,0,15,0,0,0
357978,642745,2019,5,8,2019-05-08,03:35:00,3,TX,48,0,1.0,0,0,0.0,0.0,31.26,-100.82,31.26,-100.82,0,0,0,0,0,235,0,0,0
357979,642746,2019,5,8,2019-05-08,05:55:00,3,TX,48,0,2.0,0,0,0.0,0.0,29.98,-99.09,29.98,-99.09,0,0,0,0,0,265,0,0,0
357980,642747,2019,5,8,2019-05-08,05:55:00,3,TX,48,0,1.25,0,0,0.0,0.0,29.94,-99.04,29.94,-99.04,0,0,0,0,0,265,0,0,0
357981,642748,2019,5,8,2019-05-08,08:26:00,3,TX,48,0,1.0,0,0,0.0,0.0,31.38,-98.95,31.38,-98.95,0,0,0,0,0,411,0,0,0
357982,642749,2019,5,8,2019-05-08,19:29:00,3,OK,40,0,1.75,0,0,0.0,0.0,34.58,-99.42,34.58,-99.42,0,0,0,0,0,65,0,0,0
357983,642750,2019,5,8,2019-05-08,20:17:00,3,OK,40,0,0.88,0,0,0.0,0.0,34.43,-99.14,34.43,-99.14,0,0,0,0,0,141,0,0,0
357984,642751,2019,5,8,2019-05-08,20:30:00,3,OK,40,0,1.0,0,0,0.0,0.0,34.39,-99.01,34.39,-99.01,0,0,0,0,0,141,0,0,0
357985,642752,2019,5,8,2019-05-08,20:33:00,3,OK,40,0,1.5,0,0,0.0,0.0,34.39,-99.01,34.39,-99.01,0,0,0,0,0,141,0,0,0
357986,642753,2019,5,8,2019-05-08,20:45:00,3,TX,48,0,1.0,0,0,0.0,0.0,34.82,-102.66,34.82,-102.66,0,0,0,0,0,117,0,0,0
357987,642754,2019,5,8,2019-05-08,20:49:00,3,OK,40,0,1.0,0,0,0.0,0.0,34.34,-98.87,34.34,-98.87,0,0,0,0,0,141,0,0,0
357988,642755,2019,5,8,2019-05-08,21:00:00,3,NM,35,0,0.75,0,0,0.0,0.0,34.16,-103.37,34.16,-103.37,0,0,0,0,0,41,0,0,0
357989,642756,2019,5,8,2019-05-08,21:15:00,3,TX,48,0,1.25,0,0,0.0,0.0,34.39,-102.18,34.39,-102.18,0,0,0,0,0,69,0,0,0
357990,642757,2019,5,8,2019-05-08,21:30:00,3,TX,48,0,1.5,0,0,0.0,0.0,34.72,-102.33,34.72,-102.33,0,0,0,0,0,69,0,0,0
357991,642758,2019,5,8,2019-05-08,21:37:00,3,TX,48,0,1.25,0,0,0.0,0.0,34.44,-102.11,34.44,-102.11,0,0,0,0,0,69,0,0,0
357992,642759,2019,5,8,2019-05-08,22:17:00,3,TX,48,0,1.0,0,0,0.0,0.0,34.47,-101.77,34.47,-101.77,0,0,0,0,0,437,0,0,0
357993,642760,2019,5,8,2019-05-08,23:10:00,3,TX,48,0,1.0,0,0,0.0,0.0,34.47,-101.3,34.47,-101.3,0,0,0,0,0,45,0,0,0
357994,642761,2019,5,8,2019-05-08,23:18:00,3,TX,48,0,0.88,0,0,0.0,0.0,33.59,-102.16,33.59,-102.16,0,0,0,0,0,219,0,0,0
357995,642762,2019,5,8,2019-05-08,23:20:00,3,TX,48,0,1.75,0,0,0.0,0.0,33.5762,-102.1627,33.5762,-102.1627,0,0,0,0,0,219,0,0,0
357996,642763,2019,5,8,2019-05-08,23:32:00,3,TX,48,0,1.75,0,0,12000.0,0.0,33.44,-102.01,33.4481,-101.8986,0,0,0,0,0,303,0,0,0
357997,642764,2019,5,9,2019-05-09,10:05:00,3,MS,28,0,1.75,0,0,50000.0,0.0,32.08,-89.78,32.08,-89.78,0,0,0,0,0,121,0,0,0
357998,642765,2019,5,9,2019-05-09,11:44:00,3,TX,48,0,1.0,0,0,0.0,0.0,29.87,-99.77,29.87,-99.77,0,0,0,0,0,385,0,0,0
357999,642766,2019,5,9,2019-05-09,11:58:00,3,TX,48,0,1.0,0,0,0.0,0.0,30.02,-99.22,30.02,-99.22,0,0,0,0,0,265,0,0,0
358000,642767,2019,5,9,2019-05-09,12:15:00,3,TX,48,0,1.0,0,0,0.0,0.0,30.06,-99.15,30.06,-99.15,0,0,0,0,0,265,0,0,0
358001,642768,2019,5,9,2019-05-09,12:46:00,3,TX,48,0,1.25,0,0,0.0,0.0,30.0,-99.1,30.0,-99.1,0,0,0,0,0,265,0,0,0
358002,642769,2019,5,9,2019-05-09,14:41:00,3,TX,48,0,1.0,0,0,0.0,0.0,30.11,-93.77,30.11,-93.77,0,0,0,0,0,361,0,0,0
358003,642770,2019,5,9,2019-05-09,14:50:00,3,TX,48,0,1.0,0,0,0.0,0.0,29.84,-98.27,29.84,-98.27,0,0,0,0,0,91,0,0,0
358004,642771,2019,5,9,2019-05-09,14:51:00,3,TX,48,0,1.0,0,0,0.0,0.0,29.87,-98.28,29.87,-98.28,0,0,0,0,0,91,0,0,0
358005,642772,2019,5,9,2019-05-09,15:17:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.9195,-98.2387,29.9195,-98.2387,0,0,0,0,0,91,0,0,0
358006,642773,2019,5,9,2019-05-09,15:25:00,3,TX,48,0,1.0,0,0,0.0,0.0,29.75,-98.45,29.75,-98.45,0,0,0,0,0,91,0,0,0
358007,642774,2019,5,9,2019-05-09,15:25:00,3,TX,48,0,1.75,0,0,0.0,0.0,29.67,-100.01,29.67,-100.01,0,0,0,0,0,385,0,0,0
358008,642775,2019,5,9,2019-05-09,15:34:00,3,TX,48,0,1.25,0,0,0.0,0.0,29.67,-100.01,29.67,-100.01,0,0,0,0,0,385,0,0,0
358009,642776,2019,5,9,2019-05-09,15:48:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.92,-98.12,29.92,-98.12,0,0,0,0,0,209,0,0,0
358010,642777,2019,5,9,2019-05-09,16:21:00,3,TX,48,0,2.75,0,0,4500000.0,0.0,30.92,-94.0,30.92,-94.0,0,0,0,0,0,241,0,0,0
358011,642778,2019,5,9,2019-05-09,16:30:00,3,TX,48,0,4.0,0,0,1000000.0,0.0,31.06,-94.06,31.06,-94.06,0,0,0,0,0,241,0,0,0
358012,642779,2019,5,9,2019-05-09,17:05:00,3,TX,48,0,1.5,0,0,0.0,0.0,31.1473,-93.9825,31.1473,-93.9825,0,0,0,0,0,403,0,0,0
358013,642780,2019,5,9,2019-05-09,17:30:00,3,TX,48,0,1.75,0,0,0.0,0.0,29.52,-97.4,29.52,-97.4,0,0,0,0,0,177,0,0,0
358014,642781,2019,5,9,2019-05-09,17:39:00,3,TX,48,0,2.0,0,0,0.0,0.0,29.49,-97.35,29.49,-97.35,0,0,0,0,0,177,0,0,0
358015,642782,2019,5,9,2019-05-09,17:43:00,3,TX,48,0,1.0,0,0,0.0,0.0,29.69,-96.9,29.69,-96.9,0,0,0,0,0,149,0,0,0
358016,642783,2019,5,9,2019-05-09,18:06:00,3,TX,48,0,1.0,0,0,0.0,0.0,29.6,-96.83,29.6,-96.83,0,0,0,0,0,89,0,0,0
358017,642784,2019,5,9,2019-05-09,18:26:00,3,TX,48,0,1.25,0,0,0.0,0.0,30.01,-96.31,30.01,-96.31,0,0,0,0,0,15,0,0,0
358018,642785,2019,5,9,2019-05-09,18:44:00,3,TX,48,0,1.75,0,0,0.0,0.0,29.76,-95.62,29.76,-95.62,0,0,0,0,0,201,0,0,0
358019,642786,2019,5,9,2019-05-09,18:45:00,3,TX,48,0,1.0,0,0,0.0,0.0,30.08,-95.99,30.08,-95.99,0,0,0,0,0,473,0,0,0
358020,642787,2019,5,9,2019-05-09,18:50:00,3,TX,48,0,1.75,0,0,0.0,0.0,29.83,-95.51,29.83,-95.51,0,0,0,0,0,201,0,0,0
358021,642788,2019,5,9,2019-05-09,18:55:00,3,TX,48,0,2.0,0,0,0.0,0.0,29.8,-95.57,29.8,-95.57,0,0,0,0,0,201,0,0,0
358022,642789,2019,5,9,2019-05-09,18:55:00,3,TX,48,0,4.5,0,0,0.0,0.0,30.81,-95.11,30.81,-95.11,0,0,0,0,0,373,0,0,0
358023,642790,2019,5,9,2019-05-09,19:00:00,3,TX,48,0,2.0,0,0,0.0,0.0,29.8538,-95.6107,29.8538,-95.6107,0,0,0,0,0,201,0,0,0
358024,642791,2019,5,9,2019-05-09,19:08:00,3,TX,48,0,1.75,0,0,0.0,0.0,30.81,-95.11,30.81,-95.11,0,0,0,0,0,373,0,0,0
358025,642792,2019,5,9,2019-05-09,19:15:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.76,-95.78,29.76,-95.78,0,0,0,0,0,157,0,0,0
358026,642793,2019,5,9,2019-05-09,19:24:00,3,TX,48,0,2.5,0,0,0.0,0.0,29.74,-95.76,29.74,-95.76,0,0,0,0,0,157,0,0,0
358027,642794,2019,5,9,2019-05-09,19:25:00,3,TX,48,0,1.25,0,0,0.0,0.0,29.97,-95.7,29.97,-95.7,0,0,0,0,0,201,0,0,0
358028,642795,2019,5,9,2019-05-09,19:31:00,3,TX,48,0,2.5,0,0,0.0,0.0,29.81,-95.56,29.81,-95.56,0,0,0,0,0,201,0,0,0
358029,642796,2019,5,9,2019-05-09,19:31:00,3,LA,22,0,1.25,0,0,0.0,0.0,30.19,-90.87,30.19,-90.87,0,0,0,0,0,5,0,0,0
358030,642797,2019,5,9,2019-05-09,19:36:00,3,TX,48,0,2.75,0,0,0.0,0.0,30.28,-94.53,30.28,-94.53,0,0,0,0,0,199,0,0,0
358031,642798,2019,5,9,2019-05-09,20:19:00,3,TX,48,0,1.75,0,0,0.0,0.0,30.37,-94.32,30.37,-94.32,0,0,0,0,0,199,0,0,0
358032,642799,2019,5,9,2019-05-09,20:40:00,3,TX,48,0,0.88,0,0,0.0,0.0,27.1169,-99.4189,27.1169,-99.4189,0,0,0,0,0,505,0,0,0
358033,642800,2019,5,9,2019-05-09,20:43:00,3,TX,48,0,1.75,0,0,0.0,0.0,29.86,-95.32,29.86,-95.32,0,0,0,0,0,201,0,0,0
358034,642801,2019,5,9,2019-05-09,20:56:00,3,TX,48,0,2.5,0,0,0.0,0.0,29.72,-95.8,29.72,-95.8,0,0,0,0,0,157,0,0,0
358035,642802,2019,5,9,2019-05-09,21:00:00,3,TX,48,0,2.0,0,0,0.0,0.0,29.8316,-95.2109,29.8316,-95.2109,0,0,0,0,0,201,0,0,0
358036,642803,2019,5,9,2019-05-09,21:03:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.69,-95.12,29.69,-95.12,0,0,0,0,0,201,0,0,0
358037,642804,2019,5,9,2019-05-09,21:25:00,3,TX,48,0,0.88,0,0,0.0,0.0,30.58,-94.18,30.58,-94.18,0,0,0,0,0,457,0,0,0
358038,642805,2019,5,9,2019-05-09,21:35:00,3,TX,48,0,1.0,0,0,5000.0,0.0,28.67,-97.39,28.67,-97.39,0,0,0,0,0,175,0,0,0
358039,642806,2019,5,9,2019-05-09,21:45:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.5913,-95.1373,29.5913,-95.1373,0,0,0,0,0,201,0,0,0
358040,642807,2019,5,9,2019-05-09,21:46:00,3,TX,48,0,1.75,0,0,0.0,0.0,29.55,-95.13,29.55,-95.13,0,0,0,0,0,201,0,0,0
358041,642808,2019,5,9,2019-05-09,21:59:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.5918,-95.1374,29.5918,-95.1374,0,0,0,0,0,201,0,0,0
358042,642809,2019,5,9,2019-05-09,22:25:00,3,TX,48,0,1.0,0,0,5000.0,0.0,28.04,-97.08,28.04,-97.08,0,0,0,0,0,7,0,0,0
358043,642810,2019,5,9,2019-05-09,22:30:00,3,TX,48,0,1.5,0,0,0.0,0.0,31.5845,-94.6795,31.5845,-94.6795,0,0,0,0,0,347,0,0,0
358044,642811,2019,5,9,2019-05-09,22:40:00,3,TX,48,0,1.5,0,0,0.0,0.0,29.04,-95.88,29.04,-95.88,0,0,0,0,0,321,0,0,0
358045,642812,2019,5,9,2019-05-09,22:54:00,3,LA,22,0,3.0,0,0,10000000.0,0.0,30.18,-93.37,30.18,-93.37,0,0,0,0,0,19,0,0,0
358046,642813,2019,5,9,2019-05-09,23:09:00,3,LA,22,0,2.5,0,0,36000000.0,0.0,30.227,-93.359,30.227,-93.359,0,0,0,0,0,19,0,0,0
358047,642814,2019,5,9,2019-05-09,23:45:00,3,LA,22,0,1.75,0,0,0.0,0.0,30.3,-93.22,30.3,-93.22,0,0,0,0,0,19,0,0,0
358048,645331,2019,6,10,2019-06-10,17:05:00,3,AZ,4,0,1.0,0,0,0.0,0.0,33.94,-109.24,33.9863,-109.2471,0,0,0,0,0,1,0,0,0
358049,645332,2019,6,11,2019-06-11,12:15:00,3,MN,27,0,1.0,0,0,0.0,0.0,48.71,-94.59,48.71,-94.59,0,0,0,0,0,77,0,0,0
358050,645333,2019,6,11,2019-06-11,13:37:00,3,FL,12,0,1.0,0,0,0.0,0.0,26.67,-80.26,26.67,-80.26,0,0,0,0,0,99,0,0,0
358051,645334,2019,6,11,2019-06-11,13:40:00,3,ND,38,0,1.0,0,0,0.0,0.0,46.36,-97.96,46.36,-97.96,0,0,0,0,0,73,0,0,0
358052,645335,2019,6,11,2019-06-11,13:40:00,3,ND,38,0,1.0,0,0,0.0,0.0,47.32,-97.26,47.32,-97.26,0,0,0,0,0,97,0,0,0
358053,645336,2019,6,11,2019-06-11,14:27:00,3,ND,38,0,0.88,0,0,0.0,0.0,47.0,-100.89,47.0,-100.89,0,0,0,0,0,15,0,0,0
358054,645337,2019,6,11,2019-06-11,15:00:00,3,SD,46,0,0.75,0,0,0.0,0.0,43.98,-96.82,43.98,-96.82,0,0,0,0,0,101,0,0,0
358055,645338,2019,6,11,2019-06-11,15:13:00,3,MN,27,0,1.0,0,0,0.0,0.0,46.52,-94.65,46.52,-94.65,0,0,0,0,0,21,0,0,0
358056,645339,2019,6,11,2019-06-11,16:05:00,3,MN,27,0,0.75,0,0,0.0,0.0,44.38,-95.88,44.38,-95.88,0,0,0,0,0,83,0,0,0
358057,645340,2019,6,11,2019-06-11,16:12:00,3,MN,27,0,1.25,0,0,0.0,0.0,44.38,-95.9,44.38,-95.9,0,0,0,0,0,83,0,0,0
358058,645341,2019,6,11,2019-06-11,16:13:00,3,MN,27,0,1.0,0,0,0.0,0.0,44.36,-95.92,44.36,-95.92,0,0,0,0,0,83,0,0,0
358059,645342,2019,6,11,2019-06-11,16:54:00,3,SD,46,0,0.75,0,0,0.0,0.0,43.515,-96.811,43.515,-96.811,0,0,0,0,0,99,0,0,0
358060,645343,2019,6,11,2019-06-11,16:55:00,3,SD,46,0,0.75,0,0,0.0,0.0,43.54,-96.77,43.54,-96.77,0,0,0,0,0,99,0,0,0
358061,645344,2019,6,11,2019-06-11,17:30:00,3,KS,20,0,1.25,0,0,0.0,0.0,39.3498,-98.657,39.3498,-98.657,0,0,0,0,0,141,0,0,0
358062,645345,2019,6,11,2019-06-11,17:36:00,3,SD,46,0,1.25,0,0,0.0,0.0,44.5,-99.5,44.5,-99.5,0,0,0,0,0,69,0,0,0
358063,645346,2019,6,11,2019-06-11,17:50:00,3,KS,20,0,1.25,0,0,0.0,0.0,37.99,-99.44,37.99,-99.44,0,0,0,0,0,47,0,0,0
358064,645347,2019,6,11,2019-06-11,17:59:00,3,KS,20,0,1.25,0,0,0.0,0.0,37.97,-99.45,37.97,-99.45,0,0,0,0,0,47,0,0,0
358065,645348,2019,6,11,2019-06-11,18:00:00,3,KS,20,0,0.88,0,0,0.0,0.0,39.24,-98.53,39.24,-98.53,0,0,0,0,0,141,0,0,0
358066,645349,2019,6,11,2019-06-11,18:02:00,3,KS,20,0,0.75,0,0,0.0,0.0,39.05,-98.84,39.05,-98.84,0,0,0,0,0,167,0,0,0
358067,645350,2019,6,11,2019-06-11,18:07:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.01,-99.31,38.01,-99.31,0,0,0,0,0,145,0,0,0
358068,645351,2019,6,11,2019-06-11,18:08:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.95,-99.43,37.95,-99.43,0,0,0,0,0,47,0,0,0
358069,645352,2019,6,11,2019-06-11,18:25:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.82,-99.27,37.82,-99.27,0,0,0,0,0,47,0,0,0
358070,645353,2019,6,11,2019-06-11,18:27:00,3,KS,20,0,1.75,0,0,0.0,0.0,38.31,-98.98,38.31,-98.98,0,0,0,0,0,9,0,0,0
358071,645354,2019,6,11,2019-06-11,18:30:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.32,-99.03,38.32,-99.03,0,0,0,0,0,145,0,0,0
358072,645355,2019,6,11,2019-06-11,18:30:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.89,-99.34,37.89,-99.34,0,0,0,0,0,47,0,0,0
358073,645356,2019,6,11,2019-06-11,18:30:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.32,-99.03,38.32,-99.03,0,0,0,0,0,9,0,0,0
358074,645357,2019,6,11,2019-06-11,18:35:00,3,KS,20,0,1.75,0,0,0.0,0.0,37.79,-99.22,37.79,-99.22,0,0,0,0,0,47,0,0,0
358075,645358,2019,6,11,2019-06-11,18:40:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.05,-99.27,38.05,-99.27,0,0,0,0,0,145,0,0,0
358076,645359,2019,6,11,2019-06-11,18:41:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.33,-98.91,38.33,-98.91,0,0,0,0,0,9,0,0,0
358077,645360,2019,6,11,2019-06-11,18:49:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.85,-98.59,38.85,-98.59,0,0,0,0,0,167,0,0,0
358078,645361,2019,6,11,2019-06-11,18:55:00,3,KS,20,0,1.75,0,0,0.0,0.0,38.31,-98.78,38.31,-98.78,0,0,0,0,0,9,0,0,0
358079,645362,2019,6,11,2019-06-11,19:00:00,3,KS,20,0,1.5,0,0,0.0,0.0,37.84,-99.08,37.84,-99.08,0,0,0,0,0,47,0,0,0
358080,645363,2019,6,11,2019-06-11,19:05:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.34,-98.58,38.34,-98.58,0,0,0,0,0,9,0,0,0
358081,645364,2019,6,11,2019-06-11,19:11:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.6,-99.12,37.6,-99.12,0,0,0,0,0,97,0,0,0
358082,645365,2019,6,11,2019-06-11,19:15:00,3,KS,20,0,1.5,0,0,0.0,0.0,37.62,-99.11,37.62,-99.11,0,0,0,0,0,97,0,0,0
358083,645366,2019,6,11,2019-06-11,19:23:00,3,KS,20,0,1.5,0,0,0.0,0.0,38.34,-98.37,38.34,-98.37,0,0,0,0,0,159,0,0,0
358084,645367,2019,6,11,2019-06-11,19:42:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.34,-98.22,38.34,-98.22,0,0,0,0,0,159,0,0,0
358085,645368,2019,6,11,2019-06-11,19:45:00,3,KS,20,0,1.5,0,0,0.0,0.0,37.32,-99.0,37.32,-99.0,0,0,0,0,0,33,0,0,0
358086,645369,2019,6,11,2019-06-11,19:48:00,3,KS,20,0,1.25,0,0,0.0,0.0,38.68,-98.29,38.68,-98.29,0,0,0,0,0,53,0,0,0
358087,645370,2019,6,11,2019-06-11,20:12:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.51,-98.27,38.51,-98.27,0,0,0,0,0,159,0,0,0
358088,645371,2019,6,11,2019-06-11,20:13:00,3,KS,20,0,0.88,0,0,0.0,0.0,38.51,-98.25,38.51,-98.25,0,0,0,0,0,159,0,0,0
358089,645372,2019,6,11,2019-06-11,20:23:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.01,-98.84,37.01,-98.84,0,0,0,0,0,7,0,0,0
358090,645373,2019,6,11,2019-06-11,20:44:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.59,-98.41,38.59,-98.41,0,0,0,0,0,53,0,0,0
358091,645374,2019,6,11,2019-06-11,20:45:00,3,OK,40,0,1.75,0,0,0.0,0.0,36.82,-99.12,36.82,-99.12,0,0,0,0,0,151,0,0,0
358092,645375,2019,6,11,2019-06-11,21:15:00,3,KS,20,0,0.88,0,0,0.0,0.0,38.39,-98.25,38.39,-98.25,0,0,0,0,0,159,0,0,0
358093,645376,2019,6,11,2019-06-11,21:30:00,3,KS,20,0,1.0,0,0,0.0,0.0,38.23,-98.21,38.23,-98.21,0,0,0,0,0,159,0,0,0
358094,645377,2019,6,11,2019-06-11,21:33:00,3,KS,20,0,1.25,0,0,0.0,0.0,38.21,-98.21,38.21,-98.21,0,0,0,0,0,159,0,0,0
358095,645378,2019,6,11,2019-06-11,21:53:00,3,KS,20,0,0.75,0,0,0.0,0.0,38.1,-98.0,38.1,-98.0,0,0,0,0,0,155,0,0,0
358096,645379,2019,6,11,2019-06-11,21:54:00,3,KS,20,0,1.75,0,0,0.0,0.0,38.06,-97.99,38.06,-97.99,0,0,0,0,0,155,0,0,0
358097,645380,2019,6,11,2019-06-11,22:38:00,3,KS,20,0,0.75,0,0,0.0,0.0,37.72,-97.73,37.72,-97.73,0,0,0,0,0,173,0,0,0
358098,645381,2019,6,11,2019-06-11,23:48:00,3,OK,40,0,1.25,0,0,0.0,0.0,34.88,-99.5,34.88,-99.5,0,0,0,0,0,55,0,0,0
358099,645382,2019,6,11,2019-06-11,23:48:00,3,OK,40,0,1.25,0,0,0.0,0.0,34.8724,-99.5042,34.8724,-99.5042,0,0,0,0,0,55,0,0,0
358100,645383,2019,6,12,2019-06-12,00:00:00,3,OK,40,0,1.0,0,0,0.0,0.0,35.2046,-98.0772,35.2046,-98.0772,0,0,0,0,0,51,0,0,0
358101,645384,2019,6,12,2019-06-12,14:39:00,3,AL,1,0,1.0,0,0,0.0,0.0,34.27,-86.22,34.27,-86.22,0,0,0,0,0,95,0,0,0
358102,645385,2019,6,12,2019-06-12,15:40:00,3,FL,12,0,0.75,0,0,0.0,0.0,26.71,-80.23,26.71,-80.23,0,0,0,0,0,99,0,0,0
358103,645386,2019,6,12,2019-06-12,17:37:00,3,MO,29,0,1.0,0,0,0.0,0.0,37.56,-92.79,37.56,-92.79,0,0,0,0,0,105,0,0,0
358104,645387,2019,6,13,2019-06-13,13:45:00,3,MT,30,0,1.0,0,0,0.0,0.0,46.1721,-111.4411,46.1721,-111.4411,0,0,0,0,0,7,0,0,0
358105,645388,2019,6,13,2019-06-13,14:13:00,3,ID,16,0,1.0,0,0,0.0,0.0,43.42,-112.07,43.42,-112.07,0,0,0,0,0,19,0,0,0
358106,645389,2019,6,13,2019-06-13,15:00:00,3,NM,35,0,1.0,0,0,0.0,0.0,33.77,-106.98,33.77,-106.98,0,0,0,0,0,53,0,0,0
358107,645390,2019,6,13,2019-06-13,15:05:00,3,OR,41,0,1.25,0,0,0.0,0.0,44.63,-117.83,44.63,-117.83,0,0,0,0,0,1,0,0,0
358108,645391,2019,6,13,2019-06-13,15:30:00,3,UT,49,0,0.75,0,0,0.0,0.0,40.36,-111.98,40.36,-111.98,0,0,0,0,0,49,0,0,0
358109,645392,2019,6,13,2019-06-13,15:55:00,3,NM,35,0,1.25,0,0,0.0,0.0,33.1301,-107.2409,33.1301,-107.2409,0,0,0,0,0,51,0,0,0
358110,645393,2019,6,13,2019-06-13,16:17:00,3,UT,49,0,1.0,0,0,0.0,0.0,40.03,-113.98,40.03,-113.98,0,0,0,0,0,45,0,0,0
358111,645394,2019,6,13,2019-06-13,17:25:00,3,NM,35,0,0.88,0,0,0.0,0.0,32.9738,-105.005,32.9738,-105.005,0,0,0,0,0,5,0,0,0
358112,645395,2019,6,13,2019-06-13,17:45:00,3,NE,31,0,0.75,0,0,0.0,0.0,42.1,-102.87,42.1,-102.87,0,0,0,0,0,13,0,0,0
358113,645396,2019,6,13,2019-06-13,17:45:00,3,NM,35,0,1.0,0,0,0.0,0.0,35.84,-103.68,35.84,-103.68,0,0,0,0,0,21,0,0,0
358114,645397,2019,6,13,2019-06-13,18:10:00,3,ND,38,0,1.0,0,0,0.0,0.0,47.48,-98.49,47.48,-98.49,0,0,0,0,0,39,0,0,0
358115,645398,2019,6,13,2019-06-13,18:10:00,3,NM,35,0,1.75,0,0,0.0,0.0,32.8081,-104.7327,32.8081,-104.7327,0,0,0,0,0,15,0,0,0
358116,645399,2019,6,13,2019-06-13,18:15:00,3,ND,38,0,0.75,0,0,0.0,0.0,47.45,-98.44,47.45,-98.44,0,0,0,0,0,39,0,0,0
358117,645400,2019,6,13,2019-06-13,18:35:00,3,NM,35,0,1.75,0,0,0.0,0.0,35.84,-103.53,35.84,-103.53,0,0,0,0,0,21,0,0,0
358118,645401,2019,6,13,2019-06-13,18:49:00,3,CO,8,0,1.5,0,0,0.0,0.0,37.46,-102.04,37.46,-102.04,0,0,0,0,0,9,0,0,0
358119,645402,2019,6,13,2019-06-13,18:52:00,3,NM,35,0,1.5,0,0,0.0,0.0,35.77,-103.44,35.77,-103.44,0,0,0,0,0,21,0,0,0
358120,645403,2019,6,13,2019-06-13,18:55:00,3,KS,20,0,1.5,0,0,0.0,0.0,37.46,-102.04,37.46,-102.04,0,0,0,0,0,187,0,0,0
358121,645404,2019,6,13,2019-06-13,18:55:00,3,NM,35,0,1.5,0,0,0.0,0.0,35.81,-103.42,35.81,-103.42,0,0,0,0,0,21,0,0,0
358122,645405,2019,6,13,2019-06-13,18:56:00,3,NM,35,0,2.0,0,0,0.0,0.0,35.79,-103.41,35.79,-103.41,0,0,0,0,0,21,0,0,0
358123,645406,2019,6,13,2019-06-13,19:45:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.5,-101.57,37.5,-101.57,0,0,0,0,0,187,0,0,0
358124,645407,2019,6,13,2019-06-13,19:53:00,3,NM,35,0,0.88,0,0,0.0,0.0,32.3564,-104.2331,32.3564,-104.2331,0,0,0,0,0,15,0,0,0
358125,645408,2019,6,13,2019-06-13,19:54:00,3,NM,35,0,1.0,0,0,0.0,0.0,36.46,-103.2,36.46,-103.2,0,0,0,0,0,59,0,0,0
358126,645409,2019,6,13,2019-06-13,19:56:00,3,NM,35,0,0.75,0,0,0.0,0.0,36.45,-103.17,36.45,-103.17,0,0,0,0,0,59,0,0,0
358127,645410,2019,6,13,2019-06-13,19:58:00,3,KS,20,0,1.5,0,0,0.0,0.0,37.58,-101.37,37.58,-101.37,0,0,0,0,0,67,0,0,0
358128,645411,2019,6,13,2019-06-13,20:00:00,3,KS,20,0,1.0,0,0,0.0,0.0,37.55,-101.36,37.55,-101.36,0,0,0,0,0,67,0,0,0
